image,prompt,Subcarpeta
imgi_771_United-States.jpg,"a large american flag flying in front of a building, us flag, usa flag, national archives, american flags, american flag, flag, american flag on background, american exceptionalism, us court, american flag in background, classified government archive, united states, usa, flags, patent registry, government archive, ssci-fi and fantasy",us
imgi_102_images.jpg,"a flag flying in the wind, us flag, usa flag, american flag, flag, american flags, patriotism, usa, american flag on background, america, patriotic, god bless america, american, patriot, stars and stripes, american flag in background, colors red white blue and black, patriotic!, united states, 4th of july, fourth of july",us
imgi_259_images.jpg,"new york skyline at sunset, new york city background, new york background, new york skyline, ny, new york, new york city skyline, new york in the future, detalized new york background, new york city, concrete jungle, modern new york, manhattan, american city, nyc, watching new york, new york backdrop, new york city as backdrop",us
imgi_619_images.jpg,"a couple standing on a rock in the desert, style of monument valley, monument valley landscape, monument valley, photo of shiprock, moab, desert photography, sunset in the desert, utah, american west scenery, sunset in background, sedona's cathedral rock bluff, desert setting, standing on rock, silhouettes in field behind, with a sunset",us
imgi_362_images.jpg,"statue of liberty with american flag, us flag, united states, usa flag, usa, american city, american, america, photo of the statue of liberty, the statue of liberty, statue of liberty, new york, america 2 0 9 8, american flag, ny, american man, ussa, american flag on background, new york city background",us
imgi_719_superhero.jpg,"a woman crossing a street holding a blue flag, proudly walking down the street, long blue cape, superhero cape, walking confidently, dc, washington dc, united nations, un and michael whelan, standing on street corner, blue cape, as seen on getty images, washington main street, large cape, man walking through city, victory lap, wearing a king's cape",us
imgi_244_images.jpg,"a mountain range with snow capped peaks, a mountain look like a women, mountains and sunset!!, large mountain, beatiful mountain background, large rocky mountain, tall mountain, mountains and colorful sunset!!, mount, giant imposing mountain, mountain, with snow on its peak, mountain background, mountains background, colorado mountains, large mountains in back, grand majestic mountains",us
imgi_496_images.jpg,"a white house, the white house, white house, white house archives, white houses, white building, at the white house, gandalf attacks the white house, in the white house, oval office, 2020, 2 0 2 0, presidential, wall, washington, the temple of truth is white, black house, dc, official white house portrait",us
imgi_393_images.jpg,"the bay bridge at sunset with the city skyline in the background, san francisco, tall bridge with city on top, photograph of san francisco, sf, bay area, golden gate bridge, golden gate, bridge city, bridges, metallic bridge, beautiful city, lots of bridges, bay, american city, city sunset, california, city sunset night, elegant bridges between towers",us
imgi_212_images.jpg,"new york, new york, new york, new york, new york, new york, new york, new york, new york, york, new york city background, ny, new york city, new york background, new york, new york in the future, new york skyline, new york city skyline, manhattan, destroying new york city, nyc, american city",us
imgi_592_images.jpg,"new york skyline at sunset, new york skyline, new york background, empire state building, new york, new york city skyline, golden hour in manhattan, city sunset, new york city background, ny, gotham setting, the city that never sleeps, manhattan, new york city, city sunset night, new york in the future, vista of a city at sunset, concrete jungle",us
imgi_230_images.jpg,"statue of liberty, photo of the statue of liberty, the statue of liberty, statue of liberty, ny, new york city background, new york background, statue of liberty at left, american city, new york, new york in the future, statue of the perfect woman, detalized new york background, new york skyline, modern new york, in new york",us
imgi_456_images.jpg,"a trail leading to the summit of a mountain, hiking in rocky mountain, colorado, colorado mountains, rocky mountains in background, spectacular rocky mountains, montana, rocky mountains, wind river valley, idaho, beatiful mountain background, large mountains in back, time to climb the mountain path, wyoming, mountains background, mountains at background, mountain valley, utah, climbing mountain in washington",us
imgi_761_New-York-City-USA.jpg,"the empire building in new york, new york, new york, new york, new york, new york, new york, new york, new york, new, new york city skyline, new york city background, new york skyline, new york background, detalized new york background, new york, new york city as backdrop, new york city, new york backdrop",us
imgi_139_images.jpg,"a large american flag, us flag, usa flag, american flag, flag, american flags, usa, patriotism, american flag on background, american flag in background, american, america, flags, united states, patriotic, stars and stripes, flag in hands up, god bless america, american exceptionalism, patriot, americana, patriotic!, flag in hands, ussa",us
imgi_722_USA.jpg,"the statue of liberty, usa flag, us flag, united states, usa, american, america, photo of the statue of liberty, american city, the statue of liberty, statue of liberty, american flag on background, american flag, the blind liberty of the few, american man, ussa, if usa was a monarchy, american dream, american exceptionalism",us
imgi_412_images.jpg,"a statue of liberty, us flag, usa flag, american flag, the blind liberty of the few, american flags, american flag on background, flag, american flag in background, america, usa, patriotism, americana, libertas, photo of the statue of liberty, american, an american propaganda, patriotic, flags, patriot, stars and stripes, the statue of liberty",us
